exception_id,level,invoice_number,po_number,grn_number,exception_type,message,severity,context_json
1551c81e-69f1-4c46-9f19-76b5bde52a15,INVOICE,INV20227,P010227,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20227"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""firewall appliance"", ""quantity"": 9.0, ""unit_price"": 438.95, ""line_total"": 3950.55}}"
b2fa63d5-8721-4bcb-8dc4-cde355319f19,INVOICE,INV20227,P010227,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20227"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 1.0, ""unit_price"": 784.23, ""line_total"": 784.23}}"
9903a96b-989b-4b4f-b961-fc64200f437a,INVOICE,INV20227,P010227,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20227"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 10.0, ""unit_price"": 541.68, ""line_total"": 5416.8}}"
f820c870-73a6-4eb3-bd0e-3284b0547baa,INVOICE,INV20193,P010193,,PRICE_VARIANCE,Invoice total deviates from PO total by 3.53% (> 1.0%),ERROR,"{""basis"": ""USD"", ""invoice_total"": 900.14, ""po_total"": 869.49, ""tolerance_pct"": 0.01, ""diff_pct"": 0.03525054917250339}"
08288fdb-dea8-469b-b4f6-46c13f091cdb,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 6.0, ""unit_price"": 28.38, ""line_total"": 170.28}}"
4fc93a9c-2225-4885-90da-3c87c9f6aa1b,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 7.0, ""unit_price"": 94.74, ""line_total"": 663.18}}"
44df66b9-b405-4a6c-a220-88e0e1e7d830,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 6.0, ""unit_price"": 28.38, ""line_total"": 170.28}}"
2d8fb3b6-71b1-4341-ba31-6842c539dfaf,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 7.0, ""unit_price"": 94.74, ""line_total"": 663.18}}"
42e55431-1bba-4aec-8249-bfad3f7233b9,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
3802e97c-09e0-4a79-89c5-b37ea5d4f249,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
019a84d9-e851-4ec1-a3f5-7f009c57175a,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
f9e05358-e806-472b-b1f7-caf320bd27ef,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
152795d9-4de2-4970-933b-38da03fc335f,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}}"
e91f7b73-1968-49ff-804f-5e21f51f273e,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 8.0, ""unit_price"": 104.54, ""line_total"": 836.32}}"
b5c39c02-92a0-481e-87d2-373e39d95b20,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 9.0, ""unit_price"": 583.82, ""line_total"": 5254.38}}"
811ea62c-53c8-4a68-9dba-6e297490ecd7,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}}"
69880fb7-58c8-4226-8247-2a5b4734e9cf,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 8.0, ""unit_price"": 104.54, ""line_total"": 836.32}}"
772f7b30-c422-4044-b6c8-d54627b6afe0,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 9.0, ""unit_price"": 583.82, ""line_total"": 5254.38}}"
7429d276-34a6-4a64-8344-0ab0fe80779a,INVOICE,INV20178,P010178,,PRICE_VARIANCE,Invoice total deviates from PO total by 6.48% (> 1.0%),ERROR,"{""basis"": ""USD"", ""invoice_total"": 148.93, ""po_total"": 139.87, ""tolerance_pct"": 0.01, ""diff_pct"": 0.06477443340244514}"
6143f899-dc35-4442-9801-4eb454c33b6a,INVOICE,INV20178,P010178,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20178"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 9.0, ""unit_price"": 14.39, ""line_total"": 129.51}}"
19ce1cf2-83d5-4c49-a907-d725bada5f85,INVOICE,INV20178,P010178,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20178"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 9.0, ""unit_price"": 14.39, ""line_total"": 129.51}}"
1863e208-b6d7-4052-902c-504e2c9ee474,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 2.0, ""unit_price"": 31.68, ""line_total"": 63.36}}"
adb6fc41-e2d8-401b-b883-0617ebaccb60,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 2.0, ""unit_price"": 14.73, ""line_total"": 29.46}}"
6cf8703f-4022-4def-b7b5-c89027947cef,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 5.0, ""unit_price"": 96.54, ""line_total"": 482.7}}"
57c333d0-0c1e-46f0-8f1f-e975a5004e60,INVOICE,INV20216,P010216,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20216"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 6.0, ""unit_price"": 776.34, ""line_total"": 4658.04}}"
741f4ff7-9c26-4c0f-b36b-a5361bdc545b,INVOICE,INV20216,P010216,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20216"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 4.0, ""unit_price"": 651.25, ""line_total"": 2605.0}}"
2cfc89ec-5de5-4b6c-8b56-f4dc08b01e93,INVOICE,INV20216,P010216,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20216"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 27.85, ""line_total"": 111.4}}"
3cc1efde-b684-4fa9-8f5a-0deca8930c0e,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 6.0, ""unit_price"": 541.27, ""line_total"": 3247.62}}"
699c0612-dc4f-4a2e-baba-698f1142690a,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 8.0, ""unit_price"": 809.62, ""line_total"": 6476.96}}"
97b1debc-3c48-4c7a-905b-9816063e8ab4,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 2.0, ""unit_price"": 28.43, ""line_total"": 56.86}}"
45c7ca1c-c85e-4d4b-bfcb-9e5a70594a98,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""4"", ""sku_id"": """", ""description"": ""firewall appliance"", ""quantity"": 4.0, ""unit_price"": 409.88, ""line_total"": 1639.52}}"
9bee894e-d7ac-415e-829c-a8efd0151a75,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""printer"", ""quantity"": 6.0, ""unit_price"": 253.35, ""line_total"": 1520.1}}"
02b97530-302e-44e0-bd70-7e69c80a8ac0,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 4.0, ""unit_price"": 544.38, ""line_total"": 2177.52}}"
c40f10b0-0ff7-407d-9072-ffa15f7fc4ad,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 8.0, ""unit_price"": 29.96, ""line_total"": 239.68}}"
9c208438-e89d-4fb7-bf86-eac0f0c01149,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""4"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 10.0, ""unit_price"": 14.07, ""line_total"": 140.7}}"
